asin,overall,reviewerID,unixReviewTime
3928,"[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[5027, 4278, 845, 5484, 4748, 2415, 655, 4733, 4152, 1167, 805, 5592, 4424, 461, 3555, 5265, 422, 1540, 3268]","[16371.0, 16372.0, 16375.0, 16375.0, 16375.0, 16377.0, 16377.0, 16379.0, 16380.0, 16385.0, 16387.0, 16388.0, 16399.0, 16409.0, 16425.0, 16431.0, 16586.0, 16631.0, 16643.0]"
3929,"[5.0, 5.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[5777, 3894, 2653, 5441, 3191, 3414, 232, 591, 4278, 4781, 1783, 1111, 3726, 4946, 1616, 1403, 3800, 2938, 4894, 682, 5616, 4008, 3482, 3769, 1499, 1540]","[16318.0, 16372.0, 16373.0, 16374.0, 16374.0, 16375.0, 16375.0, 16375.0, 16376.0, 16377.0, 16377.0, 16378.0, 16378.0, 16378.0, 16379.0, 16380.0, 16380.0, 16381.0, 16382.0, 16382.0, 16383.0, 16383.0, 16384.0, 16385.0, 16394.0, 16631.0]"
3930,"[3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0]","[2814, 5063, 1639, 4100, 3191, 831, 5659, 371, 1682, 2325, 3898, 5248, 916, 5640, 1505, 4278, 4948, 2810, 1895, 164, 5654]","[16440.0, 16442.0, 16442.0, 16443.0, 16444.0, 16444.0, 16446.0, 16448.0, 16448.0, 16448.0, 16448.0, 16450.0, 16450.0, 16450.0, 16452.0, 16452.0, 16452.0, 16455.0, 16462.0, 16463.0, 16464.0]"
3931,"[5.0, 4.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 4.0, 5.0, 4.0, 2.0, 5.0, 2.0]","[5777, 167, 4678, 3774, 5593, 3505, 2534, 186, 1928, 2160, 566, 4609, 502, 4038, 591, 5424, 916, 1806, 5415, 1211]","[16318.0, 16438.0, 16441.0, 16443.0, 16444.0, 16444.0, 16444.0, 16445.0, 16446.0, 16446.0, 16448.0, 16450.0, 16451.0, 16451.0, 16451.0, 16451.0, 16452.0, 16452.0, 16454.0, 16467.0]"
3932,"[4.0, 2.0, 3.0, 5.0, 4.0, 3.0, 4.0, 4.0, 4.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0]","[499, 1373, 2938, 682, 299, 2485, 1455, 80, 1949, 4618, 737, 1948, 2210, 5821, 4358, 5044, 4288, 2252]","[16375.0, 16375.0, 16375.0, 16375.0, 16375.0, 16376.0, 16376.0, 16376.0, 16376.0, 16376.0, 16377.0, 16378.0, 16378.0, 16382.0, 16385.0, 16389.0, 16390.0, 16402.0]"
3933,"[4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 2.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0]","[4417, 425, 35, 1753, 1567, 3774, 4038, 2472, 285, 2630, 4112, 2405, 5588, 1818, 1403, 1783, 5569, 4974, 4324, 4698, 1978, 4537, 5084]","[16435.0, 16438.0, 16439.0, 16439.0, 16441.0, 16443.0, 16444.0, 16447.0, 16447.0, 16448.0, 16448.0, 16448.0, 16448.0, 16450.0, 16451.0, 16452.0, 16453.0, 16453.0, 16458.0, 16462.0, 16475.0, 16479.0, 16894.0]"
3934,"[3.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 2.0]","[3231, 2258, 1683, 4232, 2786, 2630, 3311, 254, 4436, 5640, 2947, 2844, 4456, 2112, 2043, 255, 4605, 3774, 1928]","[16373.0, 16375.0, 16375.0, 16375.0, 16376.0, 16377.0, 16377.0, 16378.0, 16379.0, 16380.0, 16380.0, 16383.0, 16384.0, 16387.0, 16390.0, 16393.0, 16397.0, 16414.0, 16823.0]"
3935,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0]","[4681, 3726, 2472, 4018, 3965, 113, 179, 621, 1887, 658, 5895, 3839, 434, 5052, 1397, 4483, 5562, 3237, 5084]","[16436.0, 16436.0, 16437.0, 16438.0, 16447.0, 16447.0, 16448.0, 16449.0, 16449.0, 16452.0, 16452.0, 16455.0, 16456.0, 16457.0, 16457.0, 16458.0, 16458.0, 16464.0, 16866.0]"
3936,"[4.0, 3.0, 2.0, 5.0, 4.0, 5.0, 5.0, 4.0, 2.0, 3.0, 4.0, 5.0, 3.0, 5.0, 4.0, 4.0, 4.0, 5.0]","[4733, 851, 3421, 2391, 5379, 2062, 3558, 1644, 2946, 80, 2838, 159, 4441, 2425, 4955, 5420, 3034, 4695]","[16374.0, 16374.0, 16374.0, 16376.0, 16376.0, 16376.0, 16377.0, 16378.0, 16379.0, 16379.0, 16380.0, 16380.0, 16385.0, 16386.0, 16386.0, 16388.0, 16388.0, 16884.0]"
3937,"[3.0, 3.0, 1.0, 5.0, 1.0, 5.0, 4.0, 1.0, 3.0, 5.0, 4.0, 2.0, 3.0, 2.0, 3.0, 5.0, 4.0, 3.0]","[4038, 1494, 1644, 1641, 575, 871, 2630, 179, 2964, 1548, 1549, 4951, 5846, 2976, 3818, 3796, 2436, 3385]","[16438.0, 16442.0, 16444.0, 16445.0, 16446.0, 16447.0, 16448.0, 16448.0, 16448.0, 16449.0, 16449.0, 16450.0, 16450.0, 16451.0, 16453.0, 16454.0, 16468.0, 16474.0]"
3938,[5.0],[268],[16734.0]
3939,[5.0],[455],[16843.0]
3940,[5.0],[4913],[16299.0]
3941,"[5.0, 2.0, 5.0, 3.0, 3.0, 1.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0]","[2405, 2946, 2425, 2697, 5070, 3421, 3520, 4247, 2838, 3583, 4243, 979, 4911, 3769, 938, 1374, 1133, 2199]","[16374.0, 16377.0, 16378.0, 16378.0, 16378.0, 16378.0, 16378.0, 16379.0, 16380.0, 16381.0, 16383.0, 16384.0, 16385.0, 16385.0, 16386.0, 16387.0, 16387.0, 16392.0]"
3942,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 5.0]","[5063, 1019, 2786, 2273, 1374, 798, 3544, 3713, 2946, 5202, 2534, 1381, 1455, 1650, 2769, 3775, 210, 5484]","[16440.0, 16442.0, 16442.0, 16443.0, 16445.0, 16445.0, 16446.0, 16447.0, 16448.0, 16448.0, 16450.0, 16450.0, 16452.0, 16453.0, 16455.0, 16462.0, 16469.0, 16470.0]"
3943,"[3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0, 4.0, 4.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 2.0, 5.0, 1.0]","[711, 4204, 254, 2938, 3055, 3302, 4733, 4937, 166, 2425, 2442, 2075, 3802, 5656, 2283, 2838, 5230, 3612, 4633, 49, 2247, 3037, 5347, 4953, 901, 5007, 5052, 5665, 4791, 4453, 4225, 4023]","[16301.0, 16587.0, 16904.0, 16952.0, 16954.0, 16956.0, 16956.0, 16957.0, 16958.0, 16959.0, 16959.0, 16959.0, 16960.0, 16961.0, 16961.0, 16962.0, 16964.0, 16965.0, 16969.0, 16969.0, 16975.0, 16976.0, 16979.0, 16980.0, 16980.0, 16993.0, 16995.0, 16998.0, 17186.0, 17309.0, 17433.0, 17654.0]"
3944,"[4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0]","[1335, 2937, 737, 2011, 1744, 963, 951, 5420, 658, 5375, 3605, 2379, 635, 2968, 3648, 692]","[16353.0, 16354.0, 16358.0, 16358.0, 16359.0, 16359.0, 16363.0, 16367.0, 16370.0, 16371.0, 16372.0, 16382.0, 16388.0, 16390.0, 16392.0, 16645.0]"
3945,"[1.0, 5.0, 5.0]","[5087, 652, 103]","[16349.0, 16694.0, 16828.0]"
3946,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0]","[430, 1561, 919, 5273, 2924, 5348]","[16246.0, 16484.0, 16787.0, 16873.0, 16944.0, 17179.0]"
3947,"[5.0, 2.0]","[2114, 4758]","[16472.0, 16707.0]"
3948,"[5.0, 3.0]","[1701, 2363]","[17290.0, 17358.0]"
3949,"[5.0, 5.0]","[1068, 3128]","[17092.0, 17581.0]"
3950,"[4.0, 5.0]","[1683, 3402]","[16720.0, 16984.0]"
3951,"[5.0, 5.0, 5.0, 5.0, 2.0, 5.0]","[2808, 5031, 13, 4917, 1437, 695]","[16820.0, 16839.0, 17151.0, 17242.0, 17328.0, 17432.0]"
3952,[5.0],[2080],[16974.0]
3953,"[2.0, 3.0]","[3061, 908]","[16856.0, 17345.0]"
3954,"[3.0, 5.0]","[1408, 1198]","[16963.0, 17199.0]"
3955,[5.0],[2080],[16974.0]
3956,"[3.0, 5.0]","[847, 4661]","[17038.0, 17170.0]"
3957,[5.0],[5414],[16292.0]
3958,"[1.0, 5.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 5.0, 4.0, 5.0]","[5323, 2814, 4548, 566, 2630, 2769, 2817, 1702, 4368, 2591, 592, 4008, 5020]","[16460.0, 16470.0, 16470.0, 16472.0, 16475.0, 16476.0, 16477.0, 16478.0, 16481.0, 16481.0, 16485.0, 16499.0, 17129.0]"
3959,[1.0],[258],[17345.0]
3960,[1.0],[892],[16845.0]
3961,"[5.0, 1.0, 2.0, 1.0, 3.0, 1.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 2.0, 4.0, 4.0, 3.0]","[815, 3366, 2531, 3092, 2273, 4385, 3350, 4831, 3191, 1351, 3311, 5499, 2708, 595, 5877, 4617, 2683]","[16735.0, 16929.0, 17263.0, 17613.0, 17616.0, 17621.0, 17623.0, 17623.0, 17628.0, 17628.0, 17628.0, 17630.0, 17631.0, 17633.0, 17648.0, 17657.0, 17701.0]"
3962,[5.0],[2179],[16472.0]
3963,"[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 5.0, 1.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 3.0, 5.0, 4.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[3833, 2763, 4969, 5408, 3869, 270, 4946, 677, 1656, 979, 3348, 4169, 2992, 5224, 5643, 4419, 2558, 5484, 1173, 2385, 3456, 3913, 559, 5864, 4759, 5010, 4085]","[16881.0, 16978.0, 17089.0, 17191.0, 17193.0, 17197.0, 17197.0, 17198.0, 17199.0, 17200.0, 17200.0, 17200.0, 17200.0, 17200.0, 17201.0, 17204.0, 17205.0, 17210.0, 17213.0, 17218.0, 17227.0, 17236.0, 17238.0, 17323.0, 17385.0, 17500.0, 17537.0]"
3964,"[5.0, 1.0]","[1457, 4296]","[16607.0, 16645.0]"
3965,"[5.0, 5.0, 2.0, 4.0]","[4516, 5803, 4062, 957]","[16270.0, 17023.0, 17053.0, 17242.0]"
3966,"[5.0, 2.0]","[4516, 947]","[16458.0, 16791.0]"
3967,[4.0],[2336],[16382.0]
3968,[5.0],[4370],[17560.0]
3969,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[475, 1466, 3995, 1034, 1312, 3367, 4874]","[16481.0, 16566.0, 16633.0, 16672.0, 16721.0, 17164.0, 17233.0]"
3970,[4.0],[2133],[16268.0]
3971,[5.0],[2874],[17224.0]
3972,"[5.0, 5.0]","[1208, 1208]","[17269.0, 17551.0]"
3973,[4.0],[841],[17219.0]
3974,"[5.0, 5.0]","[2790, 261]","[16593.0, 16881.0]"
3975,"[4.0, 5.0]","[548, 4302]","[16352.0, 16595.0]"
3976,[3.0],[3770],[17600.0]
3977,"[4.0, 5.0]","[3744, 3157]","[16573.0, 16639.0]"
3978,[4.0],[1135],[16967.0]
3979,[3.0],[2065],[17729.0]
3980,[5.0],[2065],[16819.0]
3981,[4.0],[572],[17030.0]
3982,"[5.0, 5.0, 5.0]","[2031, 4934, 1203]","[16256.0, 16430.0, 17510.0]"
3983,[5.0],[4999],[16936.0]
3984,"[5.0, 5.0, 5.0]","[2265, 3589, 3589]","[16431.0, 16614.0, 16632.0]"
3985,[5.0],[2959],[17705.0]
3986,"[1.0, 5.0]","[402, 5154]","[17038.0, 17318.0]"
3987,"[3.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2924, 5550, 5402, 5882, 836, 4962]","[16791.0, 17206.0, 17207.0, 17391.0, 17454.0, 17598.0]"
3988,[4.0],[2744],[16532.0]
3989,[2.0],[602],[17133.0]
3990,"[4.0, 4.0]","[4159, 5748]","[16291.0, 16601.0]"
3991,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[92, 657, 3968, 1842, 3979, 4874, 3178]","[16354.0, 16496.0, 16747.0, 16748.0, 17182.0, 17233.0, 17571.0]"
3992,"[5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4522, 2757, 5895, 650, 1211, 3713, 3726, 232, 2098, 648, 210, 4733, 5399, 1076, 2325, 3774, 264, 2273, 798, 3027, 3105, 287, 165, 5163, 3460, 5520, 2447, 2066, 1241, 5723, 4361, 5779, 4994]","[16667.0, 16723.0, 16723.0, 16725.0, 16728.0, 16731.0, 16731.0, 16731.0, 16732.0, 16733.0, 16733.0, 16733.0, 16733.0, 16734.0, 16736.0, 16736.0, 16737.0, 16737.0, 16738.0, 16739.0, 16739.0, 16742.0, 16743.0, 16749.0, 16750.0, 16756.0, 16772.0, 16857.0, 17030.0, 17038.0, 17095.0, 17338.0, 17370.0]"
3993,"[5.0, 5.0, 5.0, 5.0, 1.0, 5.0]","[3033, 1312, 4874, 4279, 2414, 3712]","[16531.0, 17098.0, 17233.0, 17263.0, 17539.0, 17646.0]"
3994,[5.0],[5800],[17744.0]
3995,"[5.0, 5.0, 3.0, 4.0]","[5331, 5576, 2511, 2109]","[17015.0, 17181.0, 17352.0, 17610.0]"
3996,"[3.0, 4.0, 5.0, 1.0, 5.0, 5.0, 1.0, 1.0]","[5889, 96, 2300, 196, 678, 2448, 2893, 2169]","[16268.0, 17345.0, 17399.0, 17413.0, 17564.0, 17580.0, 17584.0, 17743.0]"
3997,"[5.0, 1.0]","[2316, 4396]","[16637.0, 16909.0]"
3998,[1.0],[1415],[16928.0]
3999,"[5.0, 3.0, 5.0, 5.0, 1.0, 1.0]","[4989, 4969, 3680, 2611, 5155, 489]","[16379.0, 16827.0, 16834.0, 16865.0, 17032.0, 17436.0]"
4000,[4.0],[3968],[16795.0]
4001,"[3.0, 3.0, 3.0, 5.0]","[4080, 823, 1786, 4015]","[16262.0, 16497.0, 16769.0, 17158.0]"
4002,"[5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[307, 599, 5834, 734, 4548, 3648, 1604, 4298]","[16473.0, 16477.0, 16477.0, 16478.0, 16479.0, 16481.0, 16481.0, 16488.0]"
4003,[5.0],[105],[17542.0]
4004,"[5.0, 3.0]","[4370, 5333]","[16949.0, 17176.0]"
4005,[5.0],[1102],[16965.0]
4006,[5.0],[2106],[16927.0]
4007,[5.0],[1085],[16619.0]
4008,[5.0],[878],[16807.0]
4009,[5.0],[388],[17497.0]
4010,"[5.0, 5.0, 5.0]","[2713, 4940, 5674]","[16460.0, 16484.0, 16584.0]"
4011,"[5.0, 5.0]","[227, 2048]","[16576.0, 16983.0]"
4012,"[5.0, 5.0, 5.0]","[850, 1524, 1129]","[16662.0, 16902.0, 17150.0]"
4013,[4.0],[1647],[16600.0]
4014,"[3.0, 5.0]","[1408, 1198]","[16963.0, 17199.0]"
4015,[4.0],[3117],[16448.0]
4016,[1.0],[5412],[17636.0]
4017,"[5.0, 5.0, 5.0, 1.0, 5.0]","[5790, 220, 4002, 1739, 3376]","[16507.0, 16691.0, 16911.0, 16960.0, 17176.0]"
4018,[5.0],[4130],[16934.0]
4019,"[4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0]","[3356, 3532, 1793, 2415, 2558, 1196, 5923, 3500, 185, 248, 5897, 3047, 4120]","[16549.0, 16549.0, 16555.0, 16555.0, 16560.0, 16565.0, 16568.0, 16571.0, 16577.0, 16580.0, 16584.0, 16584.0, 16929.0]"
4020,"[5.0, 5.0]","[4275, 2420]","[16792.0, 17744.0]"
4021,"[3.0, 5.0, 5.0]","[2916, 4470, 890]","[16882.0, 17025.0, 17292.0]"
4022,"[5.0, 5.0]","[2973, 4641]","[16741.0, 17303.0]"
4023,"[5.0, 3.0]","[5239, 4869]","[16720.0, 17741.0]"
4024,"[5.0, 5.0, 4.0]","[5239, 4795, 626]","[17070.0, 17117.0, 17122.0]"
4025,[5.0],[5599],[17069.0]
4026,"[5.0, 1.0, 5.0]","[188, 936, 3906]","[17179.0, 17233.0, 17262.0]"
4027,"[1.0, 1.0, 3.0]","[1640, 3728, 4045]","[16577.0, 17009.0, 17359.0]"
4028,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 3.0, 2.0, 5.0]","[1714, 827, 3476, 2525, 596, 4675, 5776, 3589, 4399, 879, 4045, 1243, 4140, 4148, 1770, 5441, 2233, 3478, 964, 672, 2660, 2329, 2262, 4044, 3191, 1732, 3796, 5688, 5069]","[16876.0, 16913.0, 17007.0, 17019.0, 17020.0, 17132.0, 17191.0, 17365.0, 17429.0, 17475.0, 17503.0, 17663.0, 17663.0, 17666.0, 17667.0, 17667.0, 17668.0, 17672.0, 17674.0, 17675.0, 17675.0, 17680.0, 17687.0, 17688.0, 17696.0, 17702.0, 17704.0, 17716.0, 17731.0]"
4029,"[4.0, 5.0, 2.0, 4.0, 3.0, 4.0, 5.0, 1.0, 2.0, 3.0, 4.0, 2.0, 5.0]","[846, 5202, 2160, 4929, 1167, 2138, 4698, 5558, 3179, 232, 531, 1456, 3181]","[16472.0, 16474.0, 16475.0, 16476.0, 16482.0, 16483.0, 16485.0, 16491.0, 16493.0, 16497.0, 16504.0, 16505.0, 16506.0]"
4030,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 2.0]","[3540, 2104, 2966, 3949, 4348, 1151, 1557, 4966, 981, 5477]","[16334.0, 16392.0, 16403.0, 16524.0, 16606.0, 16671.0, 16954.0, 16958.0, 17117.0, 17274.0]"
4031,"[5.0, 5.0]","[236, 1190]","[16872.0, 17084.0]"
4032,[5.0],[5595],[16773.0]
4033,"[5.0, 4.0, 5.0, 5.0]","[2231, 1762, 1291, 2200]","[16949.0, 17007.0, 17020.0, 17548.0]"
4034,"[5.0, 5.0, 5.0, 2.0, 5.0, 4.0, 5.0, 5.0, 2.0, 4.0]","[2133, 3811, 4202, 50, 3578, 322, 2839, 5311, 3012, 4127]","[16259.0, 16262.0, 16262.0, 16262.0, 16262.0, 16263.0, 16265.0, 16268.0, 16275.0, 16315.0]"
4035,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[3811, 3578, 322, 4127, 5330, 5313, 298, 5520, 5230, 3566, 260]","[16262.0, 16262.0, 16263.0, 16298.0, 16406.0, 16406.0, 16406.0, 16410.0, 16424.0, 16427.0, 16455.0]"
4036,"[5.0, 2.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 5.0, 4.0]","[4202, 50, 5113, 449, 2425, 3383, 5547, 3898, 4639, 4230, 4609]","[16262.0, 16262.0, 16275.0, 16287.0, 16290.0, 16291.0, 16292.0, 16296.0, 16301.0, 16371.0, 16672.0]"
4037,"[5.0, 4.0]","[5311, 4202]","[16268.0, 16276.0]"
4038,"[5.0, 1.0, 3.0, 1.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 3.0, 5.0, 2.0, 4.0, 5.0, 4.0, 3.0, 3.0, 5.0, 4.0, 4.0, 3.0, 5.0, 5.0, 1.0, 3.0]","[2944, 50, 322, 3012, 1621, 2001, 4317, 672, 3151, 1349, 1948, 5887, 4928, 5520, 404, 5774, 4694, 4996, 5070, 2727, 5360, 3352, 1347, 5816, 195, 2160]","[16261.0, 16262.0, 16263.0, 16275.0, 16408.0, 16408.0, 16408.0, 16410.0, 16410.0, 16414.0, 16415.0, 16417.0, 16419.0, 16419.0, 16420.0, 16426.0, 16427.0, 16427.0, 16428.0, 16433.0, 16443.0, 16450.0, 17000.0, 17094.0, 17146.0, 17156.0]"
4039,"[5.0, 5.0, 1.0]","[3811, 322, 3012]","[16262.0, 16263.0, 16275.0]"
4040,"[5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 4.0]","[2133, 3811, 1472, 50, 322, 2839, 906]","[16259.0, 16262.0, 16262.0, 16262.0, 16263.0, 16265.0, 16458.0]"
4041,"[5.0, 5.0, 5.0]","[322, 3593, 2678]","[16263.0, 16288.0, 16295.0]"
4042,[4.0],[3811],[16262.0]
4043,"[5.0, 5.0, 5.0]","[2944, 3578, 5311]","[16261.0, 16262.0, 16268.0]"
4044,"[5.0, 1.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 3.0, 5.0, 5.0, 4.0, 2.0, 5.0, 3.0, 4.0, 5.0, 3.0, 3.0]","[4202, 50, 4127, 3004, 298, 5520, 3008, 2325, 1543, 4569, 1965, 4167, 3343, 1111, 1783, 3345, 4199, 80, 5230, 4278, 4317, 5651, 4104, 1145, 885, 970, 201, 3414, 3219, 5544]","[16262.0, 16262.0, 16298.0, 16406.0, 16408.0, 16408.0, 16408.0, 16409.0, 16409.0, 16411.0, 16412.0, 16413.0, 16414.0, 16415.0, 16417.0, 16417.0, 16418.0, 16422.0, 16425.0, 16428.0, 16429.0, 16435.0, 16435.0, 16437.0, 16438.0, 16438.0, 16439.0, 16439.0, 16439.0, 17053.0]"
4045,"[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0]","[2133, 3593, 4127, 1145, 5520, 298, 5230, 3566]","[16259.0, 16288.0, 16312.0, 16408.0, 16408.0, 16408.0, 16425.0, 16437.0]"
4046,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 2.0, 4.0, 3.0, 5.0, 3.0, 4.0, 4.0, 2.0, 4.0, 3.0, 3.0, 5.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 5.0, 5.0, 2.0, 4.0]","[2133, 2944, 1472, 50, 2839, 5311, 3012, 4083, 3155, 793, 1467, 4637, 3841, 4167, 4118, 1744, 5053, 5908, 4442, 4127, 3204, 4667, 4842, 4612, 4894, 3582, 422, 2534]","[16259.0, 16261.0, 16262.0, 16262.0, 16265.0, 16268.0, 16275.0, 16277.0, 16277.0, 16280.0, 16287.0, 16290.0, 16290.0, 16291.0, 16291.0, 16293.0, 16295.0, 16296.0, 16297.0, 16298.0, 16309.0, 16309.0, 16312.0, 16313.0, 16319.0, 16320.0, 16321.0, 16342.0]"
4047,"[5.0, 4.0, 4.0, 4.0]","[2839, 737, 3082, 4127]","[16265.0, 16269.0, 16291.0, 16303.0]"
4048,"[4.0, 3.0, 5.0, 4.0]","[1472, 3082, 4127, 72]","[16262.0, 16288.0, 16298.0, 16332.0]"
4049,"[5.0, 5.0, 5.0, 5.0, 2.0, 4.0, 3.0, 3.0, 4.0, 2.0, 2.0, 4.0, 3.0, 4.0, 5.0, 3.0, 2.0, 3.0, 3.0, 3.0, 5.0, 2.0, 4.0, 3.0, 2.0, 4.0]","[3811, 4202, 1472, 3578, 322, 2501, 1846, 3648, 4620, 5379, 1809, 4145, 5123, 3971, 2535, 3637, 2294, 4417, 1639, 3060, 3566, 2534, 1349, 1793, 893, 207]","[16262.0, 16262.0, 16262.0, 16262.0, 16263.0, 16296.0, 16297.0, 16297.0, 16298.0, 16299.0, 16300.0, 16301.0, 16301.0, 16302.0, 16302.0, 16304.0, 16304.0, 16305.0, 16307.0, 16308.0, 16311.0, 16314.0, 16322.0, 16326.0, 16334.0, 16342.0]"
4050,"[5.0, 5.0, 5.0]","[2839, 4202, 2001]","[16268.0, 16276.0, 16408.0]"
4051,"[5.0, 5.0, 1.0, 2.0, 4.0, 5.0]","[2944, 3811, 50, 3082, 692, 885]","[16261.0, 16262.0, 16262.0, 16291.0, 16644.0, 16828.0]"
4052,"[4.0, 5.0]","[4127, 5816]","[16375.0, 17109.0]"
4053,[5.0],[3817],[16460.0]
4054,"[5.0, 5.0]","[1842, 3712]","[16748.0, 17646.0]"
4055,[5.0],[3344],[16973.0]
4056,"[5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[2265, 2758, 1303, 4112, 4842, 4161, 1502, 5257, 4047, 5231, 3383]","[16333.0, 16425.0, 16554.0, 16864.0, 16864.0, 16867.0, 16870.0, 16872.0, 16876.0, 16891.0, 16901.0]"
4057,"[5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 1.0, 5.0, 5.0, 1.0, 5.0, 3.0, 5.0, 3.0]","[1772, 5087, 4059, 4989, 4526, 5344, 5344, 4341, 5725, 5246, 5031, 3990, 5155, 1724, 1583, 353, 3279, 4397, 2124, 2006, 2292]","[16261.0, 16510.0, 16516.0, 16541.0, 16633.0, 16844.0, 16863.0, 16917.0, 17069.0, 17125.0, 17129.0, 17156.0, 17200.0, 17218.0, 17231.0, 17353.0, 17445.0, 17555.0, 17641.0, 17649.0, 17658.0]"
4058,"[5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 2.0, 4.0, 5.0, 5.0]","[72, 1123, 5706, 916, 4678, 4282, 3249, 2713, 1961, 5127, 3236, 4594]","[16332.0, 16343.0, 16357.0, 16362.0, 16372.0, 16391.0, 16420.0, 16460.0, 16489.0, 16603.0, 16698.0, 17196.0]"
4059,[5.0],[5620],[17161.0]
4060,"[4.0, 5.0]","[888, 769]","[16629.0, 16799.0]"
4061,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[392, 3690, 2731, 5726, 220, 108, 1264, 1584]","[16550.0, 16568.0, 16586.0, 16710.0, 16992.0, 17137.0, 17200.0, 17398.0]"
