,reviewerID,overall,asin,unixReviewTime
5444,5445,"[5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[25490, 25489, 3671, 25662, 16508, 1762, 26272, 28195, 28195, 28051, 27709, 27018, 26867, 21625, 26792, 25139, 21628, 21631, 21626, 6593, 21633, 18520, 18521, 25374, 25131, 24071, 21652, 6593, 28376, 6739, 28213, 6739, 6740, 21887, 27048, 22462, 10983, 28381, 27718, 23165, 28549, 941, 5354, 9417, 28924, 28812, 27359, 26106, 29027, 29205, 3269, 1336, 28314, 17505, 15570, 24792, 2502, 13078, 16719, 27279, 15030, 11031, 21307, 29914, 30286, 5354, 25499, 16395, 24643, 29509, 27913, 28893, 12201, 11229, 5943, 5943, 8050, 8050, 11869, 31128, 31127, 27667, 16478, 13422, 9925]","[5396.0, 5396.001, 5491.0, 5509.0, 5509.001, 5509.002, 5509.003, 5509.004, 5509.005, 5509.006, 5509.007, 5509.008, 5509.009, 5509.01, 5509.011, 5509.012, 5509.013, 5509.014, 5509.015, 5509.016, 5509.017, 5509.018, 5509.019, 5509.02, 5509.021, 5509.022, 5509.023, 5509.024, 5532.0, 5532.001, 5532.002, 5532.003, 5532.004, 5532.005, 5532.006, 5532.007, 5532.008, 5532.009, 5540.0, 5540.001, 5674.0, 5674.001, 5674.002, 5674.003, 5674.004, 5674.005, 5674.006, 5674.007, 5674.008, 5674.009, 5674.01, 5674.011, 5674.012, 5674.013, 5674.014, 5674.015, 5674.016, 5674.017, 5674.018, 5674.019, 5674.02, 5690.0, 5690.001, 5690.002, 5690.003, 5690.004, 5690.005, 5690.006, 5690.007, 5690.008, 5737.0, 5761.0, 5761.001, 5761.002, 5761.003, 5761.004, 5763.0, 5763.001, 5763.002, 5765.0, 5765.001, 5765.002, 5765.003, 5765.004, 6015.0]"
5445,5446,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 2.0, 5.0, 2.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 2.0, 4.0, 5.0]","[22714, 17614, 25502, 26986, 27151, 21690, 27974, 27358, 27786, 28223, 28533, 27380, 23332, 24943, 25501, 22552, 27429, 27324, 27432, 27595, 20859, 27322, 29880, 27477, 28768, 28904, 23740, 28547, 24098, 24146, 24100, 27135, 24144, 30298, 29911, 30114, 30868, 30863, 31198, 30032, 30536, 30729, 27594, 30857, 30866, 30943, 30981, 30983, 30867, 27323, 31313, 31086, 26263, 31550, 31975]","[5238.0, 5388.0, 5388.001, 5388.002, 5388.003, 5407.0, 5442.0, 5442.001, 5560.0, 5560.001, 5560.002, 5560.003, 5560.004, 5576.0, 5576.001, 5576.002, 5576.003, 5648.0, 5648.001, 5648.002, 5648.003, 5666.0, 5666.001, 5666.002, 5666.003, 5666.004, 5666.005, 5666.006, 5666.007, 5666.008, 5666.009, 5666.01, 5666.011, 5726.0, 5726.001, 5743.0, 5795.0, 5795.001, 5795.002, 5795.003, 5795.004, 5795.005, 5795.006, 5795.007, 5795.008, 5795.009, 5795.01, 5795.011, 5795.012, 5795.013, 5851.0, 5855.0, 5855.001, 5905.0, 5937.0]"
5446,5447,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0]","[6907, 6854, 6854, 6852, 6852, 6453, 6907, 7162, 6453, 8003, 8601, 7162, 6193, 5413, 1325, 1326, 3002, 3002, 3353, 3353, 3774, 3774, 3916, 3916, 3986, 4188, 4188, 5073, 5413, 6193, 3986, 8003, 21910, 2629, 3189, 3956, 12573, 19497, 12709, 13131, 9674, 13923, 8664, 9674, 8664, 10709, 10753, 11095, 11529, 8632, 8456, 11100]","[5050.0, 5050.001, 5050.002, 5050.003, 5050.004, 5050.005, 5050.006, 5050.007, 5050.008, 5050.009, 5050.01, 5050.011, 5050.012, 5050.013, 5050.014, 5050.015, 5050.016, 5050.017, 5050.018, 5050.019, 5050.02, 5050.021, 5050.022, 5050.023, 5050.024, 5050.025, 5050.026, 5050.027, 5050.028, 5050.029, 5050.03, 5050.031, 5050.032, 5050.033, 5050.034, 5050.035, 5050.036, 5050.037, 5050.038, 5050.039, 5050.04, 5050.041, 5050.042, 5050.043, 5050.044, 5050.045, 5050.046, 5050.047, 5050.048, 5050.049, 5063.0, 5063.001]"
5447,5448,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7900, 27833, 23888, 14005, 12728, 7895, 7895, 2810, 12487, 727]","[5589.0, 5589.001, 5589.002, 5589.003, 5589.004, 5589.005, 5589.006, 5589.007, 5589.008, 5677.0]"
5448,5449,"[4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[17194, 3358, 3358, 12402, 5493, 6119, 6119, 6703, 6703, 27760]","[5619.0, 5664.0, 5664.001, 5683.0, 5697.0, 5910.0, 5910.001, 5910.002, 5910.003, 6359.0]"
5449,5450,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[9672, 9672, 1723, 11398, 23572, 7470, 7470, 23757, 28233, 3040, 3040, 11243, 12119, 9708, 10813, 12530, 6855, 6855, 9708, 24792, 21614, 21320, 6980, 8009, 9931, 26465, 7904, 11104, 15356, 14023, 11244, 9932, 12727, 2787, 1401, 31535, 15061, 12749, 3133, 1942, 1413, 3133, 8009, 5167, 5167, 6980, 7904]","[5316.0, 5316.001, 5414.0, 5414.001, 5431.0, 5431.001, 5431.002, 5568.0, 5568.001, 5568.002, 5568.003, 5568.004, 5585.0, 5585.001, 5585.002, 5585.003, 5585.004, 5585.005, 5585.006, 5585.007, 5585.008, 5585.009, 5714.0, 5714.001, 5714.002, 5714.003, 5714.004, 5714.005, 5714.006, 5714.007, 5714.008, 5714.009, 5714.01, 5714.011, 5714.012, 5714.013, 5714.014, 5714.015, 5714.016, 5714.017, 5714.018, 5714.019, 5714.02, 5714.021, 5714.022, 5714.023, 5714.024]"
5450,5451,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[27331, 11664, 18524, 29773, 1199, 7115, 7115, 11829, 22210, 31005, 11821, 6605, 6996]","[5607.0, 5737.0, 5932.0, 5932.001, 6233.0, 6233.001, 6233.002, 6233.003, 6233.004, 6233.005, 6233.006, 6233.007, 6387.0]"
5451,5452,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[27033, 2292, 25881, 16260, 27928, 25814, 25374, 28533, 27785, 28253, 27816, 27982, 32136, 31890, 31004, 30783, 30281, 29132, 32090]","[5567.0, 5567.001, 5567.002, 5567.003, 5567.004, 5567.005, 5567.006, 5567.007, 5602.0, 5602.001, 5602.002, 5781.0, 5996.0, 5996.001, 5996.002, 5996.003, 5996.004, 5996.005, 6152.0]"
5452,5453,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0]","[2863, 24837, 5304, 20194, 23311, 18751, 18423, 17822, 13814, 8557, 770, 18234]","[6011.0, 6166.0, 6166.001, 6166.002, 6166.003, 6166.004, 6166.005, 6166.006, 6166.007, 6166.008, 6166.009, 6166.01]"
5453,5454,"[4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0]","[3369, 3369, 30101, 20399, 14169, 4186, 4186, 5382, 5382, 6354, 22177, 6354, 1513, 25628, 4323, 4323]","[5209.0, 5209.001, 5357.0, 5357.001, 5357.002, 5370.0, 5370.001, 5370.002, 5370.003, 5370.004, 5370.005, 5370.006, 5370.007, 5558.0, 5558.001, 5558.002]"
5454,5455,"[5.0, 4.0, 3.0, 4.0, 5.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 3.0, 5.0, 5.0]","[16176, 11335, 16826, 16617, 20346, 20392, 20854, 21069, 21421, 20526, 20351, 15967, 4721, 4721, 29242, 29995, 31349, 32300, 29814]","[4067.0, 4079.0, 4191.0, 4469.0, 4548.0, 4553.0, 4651.0, 4680.0, 4680.001, 4682.0, 4709.0, 4729.0, 5269.0, 5269.001, 5597.0, 5689.0, 5905.0, 6041.0, 6448.0]"
5455,5456,"[3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 3.0, 5.0, 2.0]","[28843, 27105, 28355, 22773, 16691, 21739, 26867, 12409, 29873, 19971, 25520, 26064]","[5656.0, 5656.001, 5656.002, 5656.003, 5656.004, 5656.005, 5656.006, 5656.007, 5656.008, 5656.009, 5656.01, 5656.011]"
5456,5457,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0]","[5432, 5432, 3466, 2386, 7242, 2259, 10072, 2531, 10072, 7242, 23719]","[5438.0, 5438.001, 5438.002, 5438.003, 5439.0, 5439.001, 5439.002, 5439.003, 5439.004, 5439.005, 6632.0]"
5457,5458,"[4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[20574, 2448, 20906, 22869, 22990, 23213, 8624, 9704, 24176, 7637, 22925, 5290]","[5053.0, 5053.001, 5053.002, 5053.003, 5053.004, 5053.005, 5053.006, 5053.007, 5053.008, 5069.0, 5069.001, 5069.002]"
5458,5459,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 1.0, 1.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 2.0]","[6498, 6498, 16009, 17435, 17401, 18558, 21024, 22022, 23552, 109, 26068, 27923, 16595, 28115, 29025, 28501, 29307, 28885, 26912, 28977, 30849, 30641, 30751, 30849, 21658, 30018, 30479, 31455, 31152, 32240, 32863, 32757, 3551]","[3301.0, 3301.001, 3890.0, 3927.0, 4170.0, 4413.0, 4683.0, 4777.0, 4935.0, 5151.0, 5270.0, 5493.0, 5502.0, 5518.0, 5523.0, 5527.0, 5634.0, 5646.0, 5736.0, 5758.0, 5776.0, 5778.0, 5778.001, 5778.002, 5802.0, 5812.0, 5851.0, 5851.001, 5946.0, 5979.0, 6067.0, 6120.0, 6332.0]"
5459,5460,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7145, 6066, 6037, 28280, 16546, 13815, 9716, 9716, 8782, 6066, 8782, 7618, 6037, 14777, 7618, 5581, 15871, 831, 15009, 5581]","[4784.0, 4784.001, 4784.002, 4784.003, 4784.004, 4784.005, 4784.006, 4784.007, 4784.008, 4784.009, 4784.01, 4784.011, 4784.012, 4784.013, 4784.014, 4784.015, 4784.016, 4784.017, 4784.018, 4784.019]"
5460,5461,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4593, 4593, 21315, 5924, 12538, 25623, 26100, 1242, 5982, 6202, 12557, 24672, 20966, 2169, 2761, 2771, 3771, 3844, 6069, 11058, 13946, 14745, 18136, 19054, 20627, 4341]","[4742.0, 4742.001, 4742.002, 4742.003, 4742.004, 5761.0, 5761.001, 5761.002, 5761.003, 5761.004, 5761.005, 5761.006, 5761.007, 5761.008, 5761.009, 5761.01, 5761.011, 5761.012, 5761.013, 5761.014, 5761.015, 5761.016, 5761.017, 5761.018, 5761.019, 5761.02]"
5461,5462,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[25015, 26161, 27240, 27239, 25407, 27467, 27732, 23793, 27238, 14468, 28121, 28187, 28192, 29305, 27036, 23237]","[5217.0, 5294.0, 5367.0, 5367.001, 5379.0, 5389.0, 5424.0, 5424.001, 5426.0, 5426.001, 5466.0, 5482.0, 5482.001, 5676.0, 5676.001, 5709.0]"
5462,5463,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[16459, 1011, 1250, 15144, 1725, 30119, 15218, 19872, 21532, 12471, 26313]","[4336.0, 4336.001, 4336.002, 4986.0, 4986.001, 4986.002, 4986.003, 4986.004, 5161.0, 5161.001, 5306.0]"
5463,5464,"[3.0, 5.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0]","[799, 78, 1425, 198, 1105, 11349, 5524, 5524, 15319, 24475, 10566, 14651, 17301, 17561, 26134, 27685]","[4070.0, 4071.0, 4073.0, 4087.0, 4087.001, 4087.002, 4115.0, 4115.001, 4319.0, 4579.0, 5597.0, 5757.0, 5785.0, 5940.0, 5997.0, 5997.001]"
5464,5465,"[5.0, 5.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12232, 12231, 9253, 9253, 5222, 8579, 10687, 5222, 5121, 5207, 5207, 4420, 4420, 5016, 5016, 5121, 19123, 27379, 11041, 11013, 15430, 19122]","[4733.0, 4847.0, 5109.0, 5109.001, 5109.002, 5109.003, 5109.004, 5109.005, 5109.006, 5109.007, 5109.008, 5109.009, 5109.01, 5109.011, 5109.012, 5109.013, 5210.0, 5210.001, 5256.0, 5256.001, 5256.002, 5256.003]"
5465,5466,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[13616, 11886, 24595, 17617, 17750, 17621, 18328, 26193, 27041, 27659, 28364, 28679, 29298, 30027, 30255, 30046, 30741, 31418, 21620, 31742, 32680, 32508, 28536, 31214, 20063, 19833, 28890]","[2956.0, 3301.0, 4044.0, 4192.0, 4481.0, 4763.0, 5094.0, 5290.0, 5409.0, 5446.0, 5543.0, 5650.0, 5725.0, 5728.0, 5762.0, 5762.001, 5844.0, 5910.0, 5933.0, 5993.0, 6093.0, 6121.0, 6130.0, 6323.0, 6408.0, 6610.0, 6632.0]"
5466,5467,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[4990, 12430, 4990, 17227, 18749, 12383, 7412, 14467, 22551, 3806, 22597, 24071, 24550, 24792, 1332, 3255, 3728, 20667, 20081, 20776, 21428]","[5442.0, 5442.001, 5442.002, 5442.003, 5442.004, 5442.005, 5442.006, 5442.007, 5442.008, 5442.009, 5442.01, 5442.011, 5442.012, 5442.013, 5442.014, 5442.015, 5442.016, 5442.017, 5442.018, 5442.019, 5442.02]"
5467,5468,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12814, 5938, 13745, 6156, 6156, 3869, 3869, 2004, 2014, 22132, 20449, 28051]","[3794.0, 3794.001, 3794.002, 3794.003, 3794.004, 3794.005, 3794.006, 3794.007, 3794.008, 5142.0, 5142.001, 5434.0]"
5468,5469,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1885, 1947, 5943, 15922, 15976, 15980, 18419, 5995, 30536, 28830, 27981, 27785, 26979, 26263, 24961, 24400, 22502, 20802, 6350, 29286, 23626, 29802, 29596, 12226, 9959, 9741, 5943]","[5767.0, 5767.001, 5767.002, 5767.003, 5767.004, 5767.005, 5767.006, 5767.007, 5767.008, 5767.009, 5767.01, 5767.011, 5767.012, 5767.013, 5767.014, 5767.015, 5767.016, 5767.017, 5767.018, 5767.019, 5767.02, 5767.021, 5767.022, 5767.023, 5767.024, 5767.025, 5767.026]"
5469,5470,"[4.0, 4.0, 3.0, 3.0, 5.0, 3.0, 2.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0, 4.0, 2.0, 3.0]","[9379, 9379, 6283, 6283, 15347, 257, 9298, 9298, 9261, 192, 192, 908, 29687, 2322, 268, 26137]","[421.0, 421.001, 1841.0, 1841.001, 1898.0, 2076.0, 2471.0, 2471.001, 2609.0, 3439.0, 3439.001, 4107.0, 4327.0, 4734.0, 6399.0, 6435.0]"
5470,5471,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9682, 9682, 9680, 9680, 7543, 12633, 6805, 6805, 12350, 4397, 4397, 8984, 19696, 4380, 21914, 4966, 10841, 4840, 8056, 4966, 6904, 3453, 3453, 3835, 3766, 8431, 8431, 13308, 1551, 3503, 3560, 3560, 3423, 4400, 10819, 14294, 4400]","[4958.0, 4958.001, 4958.002, 4958.003, 5159.0, 5159.001, 5159.002, 5159.003, 5159.004, 5325.0, 5325.001, 5325.002, 5333.0, 5333.001, 5333.002, 5333.003, 5333.004, 5333.005, 5333.006, 5333.007, 5333.008, 5333.009, 5333.01, 5555.0, 5555.001, 5556.0, 5556.001, 5585.0, 5585.001, 5585.002, 5585.003, 5585.004, 5585.005, 5585.006, 5585.007, 5585.008, 5585.009]"
5471,5472,"[5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0]","[8272, 18839, 13511, 5126, 29294, 19418, 30686, 32441, 32102, 25209]","[6205.0, 6205.001, 6326.0, 6326.001, 6326.002, 6326.003, 6326.004, 6326.005, 6326.006, 6776.0]"
5472,5473,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21122, 29269, 31298, 14299, 5631, 5631, 5148, 5148, 5088, 5088]","[5107.0, 5875.0, 5875.001, 5957.0, 5957.001, 5957.002, 5957.003, 5957.004, 5957.005, 5957.006]"
5473,5474,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[2411, 10992, 13289, 13887, 653, 7059, 10651, 7044, 7044, 3590]","[5417.0, 5417.001, 5417.002, 5417.003, 5417.004, 5417.005, 5417.006, 5425.0, 5425.001, 5453.0]"
5474,5475,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[8873, 7269, 7269, 4549, 4549, 8873, 8959, 9132, 8959, 16315, 14638, 10007, 11813, 11732, 9446, 9132]","[5322.0, 5322.001, 5322.002, 5322.003, 5322.004, 5322.005, 5322.006, 5322.007, 5322.008, 5322.009, 5322.01, 5322.011, 5322.012, 5322.013, 5322.014, 5322.015]"
5475,5476,"[5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17156, 15939, 1651, 12048, 10406, 8546, 7850, 6677, 5440, 4096, 1367, 1360, 7850, 13920]","[5865.0, 5865.001, 5865.002, 5865.003, 5865.004, 5865.005, 5865.006, 5865.007, 5865.008, 5865.009, 5865.01, 5865.011, 5865.012, 5865.013]"
5476,5477,"[5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9791, 8883, 944, 3736, 12663, 12862, 15640, 1568, 2896, 26165, 12218, 24379, 13159, 11391]","[4807.0, 4807.001, 4807.002, 4807.003, 4807.004, 4807.005, 4807.006, 5370.0, 5428.0, 5648.0, 5648.001, 5733.0, 5743.0, 6226.0]"
5477,5478,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[31875, 27718, 26238, 19570, 24187, 32222, 29091, 17474, 11007, 6559, 9979, 12648, 24357, 25851]","[6157.0, 6157.001, 6196.0, 6221.0, 6221.001, 6221.002, 6221.003, 6244.0, 6294.0, 6434.0, 6434.001, 6434.002, 6434.003, 6469.0]"
5478,5479,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2589, 2811, 12096, 20671, 24157, 27763, 22767, 18271, 31699, 29228, 30594, 23509, 32081, 13946, 13947, 29880, 27438, 18161, 25915]","[4140.0, 4145.0, 4149.0, 5427.0, 5434.0, 5670.0, 5670.001, 5784.0, 5853.0, 5853.001, 5853.002, 5910.0, 5952.0, 5959.0, 5959.001, 5966.0, 5986.0, 5986.001, 6029.0]"
5479,5480,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 1.0, 5.0, 5.0, 1.0]","[18312, 18520, 10762, 3923, 3923, 12192, 7242, 7242, 32316, 32315, 7666, 7666, 24596]","[4445.0, 4838.0, 5039.0, 5039.001, 5039.002, 5057.0, 5057.001, 5057.002, 6212.0, 6214.0, 6214.001, 6214.002, 6239.0]"
5480,5481,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2223, 10406, 25749, 3739, 3739, 9759, 9759, 8893, 3176, 2905]","[5218.0, 5218.001, 5218.002, 5304.0, 5304.001, 5304.002, 5304.003, 5304.004, 5530.0, 5530.001]"
5481,5482,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[14823, 1622, 1228, 1775, 4361, 1704, 13024, 7708, 2691, 28956, 22211, 4249, 2374, 10411, 28028]","[5896.0, 5907.0, 5907.001, 5907.002, 5907.003, 5907.004, 5907.005, 6007.0, 6090.0, 6359.0, 6359.001, 6412.0, 6418.0, 6436.0, 6782.0]"
5482,5483,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[14320, 13244, 14324, 13345, 18299, 14579, 2447, 1942, 25633, 9676, 9676]","[5972.0, 5980.0, 5988.0, 5996.0, 6013.0, 6024.0, 6033.0, 6041.0, 6066.0, 6104.0, 6104.001]"
5483,5484,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3288, 11232, 16874, 3288, 7045, 7045, 13131, 4183, 4184, 11643, 7661, 2778, 4176, 6813, 7300, 7661]","[4974.0, 4974.001, 4974.002, 4974.003, 5060.0, 5060.001, 5757.0, 5757.001, 5757.002, 5757.003, 5757.004, 5757.005, 5757.006, 5757.007, 5757.008, 5757.009]"
5484,5485,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17785, 14612, 10428, 4231, 4520, 4520, 4423, 16282, 18232, 3821, 4421, 15275, 4426, 4426, 3791, 3791, 3848, 3848]","[5334.0, 5334.001, 5334.002, 5334.003, 5334.004, 5334.005, 5334.006, 5334.007, 5334.008, 5334.009, 5334.01, 5348.0, 5348.001, 5348.002, 5348.003, 5348.004, 5348.005, 5348.006]"
5485,5486,"[4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0]","[11375, 26066, 25660, 15819, 29733, 22800, 22601, 22539, 18778, 23303]","[5453.0, 5453.001, 5453.002, 5453.003, 5453.004, 5453.005, 5453.006, 5453.007, 5453.008, 5453.009]"
5486,5487,"[5.0, 5.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 3.0, 4.0, 4.0]","[4739, 4739, 790, 24565, 15503, 21033, 21068, 22061, 30763, 11836, 30399, 11465, 3297]","[2039.0, 2039.001, 3345.0, 3721.0, 4163.0, 4736.0, 4911.0, 5121.0, 5217.0, 5393.0, 5927.0, 6403.0, 6687.0]"
5487,5488,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[7031, 7031, 8414, 1490, 30898, 4777, 8009, 5450, 4392, 13193, 7652]","[5788.0, 5788.001, 6409.0, 6409.001, 6442.0, 6487.0, 6495.0, 6495.001, 6495.002, 6586.0, 6651.0]"
5488,5489,"[5.0, 5.0, 3.0, 1.0, 4.0, 2.0, 1.0, 5.0, 4.0, 4.0, 4.0, 5.0]","[26441, 29166, 29233, 30063, 30422, 30470, 30549, 31136, 16877, 32012, 32262, 12114]","[5328.0, 5619.0, 5628.0, 5647.0, 5700.0, 5721.0, 5744.0, 5800.0, 5800.001, 5945.0, 5988.0, 6605.0]"
