reviewerID,overall,asin,unixReviewTime
5951,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[21607, 1738, 13254, 21715, 3851, 3851, 24425, 12299, 8228, 8228, 8486, 18749, 18898, 6785, 7231, 21200, 8486, 6575, 6575, 2814, 8777, 5092, 5092, 10387, 18569, 6536, 3777, 6828, 6828, 3633, 3777, 16491, 11705, 12908, 15728, 21860, 11846, 10504, 21609, 24793, 25608, 15713, 28215, 7471, 22166]","[15688.0, 15688.0, 15688.0, 16008.0, 16008.0, 16008.0, 16044.0, 16053.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16103.0, 16110.0, 16110.0, 16132.0, 16132.0, 16132.0, 16135.0, 16135.0, 16135.0, 16135.0, 16135.0, 16135.0, 16135.0, 16135.0, 16135.0, 16145.0, 16145.0, 16152.0, 16152.0, 16154.0, 16167.0, 16222.0, 16418.0, 17244.0, 17244.0]"
5952,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[8615, 6899, 11310, 10943, 16130, 10945, 6614, 6703, 6703, 8600, 10665, 8600, 6614, 6319, 2899, 2526, 2626, 2671, 5374, 5374, 5485, 5485, 6119, 6119, 8560]","[16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0, 16413.0]"
5953,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[30559, 27718, 30316, 13344, 21491, 16935, 21255, 17169, 19464, 17315, 22058, 17168, 19819, 18168, 18190, 18369, 19047, 19403, 19431, 19457, 9893, 8636, 4123, 17329, 16820, 31064, 10019, 9676, 9580, 9516, 9154, 9059, 9046, 23087, 8653, 8319, 8342, 3470, 1991, 10895, 15439, 28258, 11683, 15142, 14882, 14440, 14206, 13680, 13559, 11701, 11219, 11010, 10970]","[17060.0, 17060.0, 17315.0, 17315.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0, 17669.0]"
5954,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[19416, 5160, 5160, 4977, 4977, 20304, 23602, 22287, 21091, 24711, 22813, 18940, 24792, 25497, 19533, 22756, 25964, 26082, 28770, 30880, 32283, 32280, 15933]","[15709.0, 15741.0, 15741.0, 15741.0, 15741.0, 15937.0, 15952.0, 15952.0, 16081.0, 16081.0, 16081.0, 16161.0, 16197.0, 16213.0, 16213.0, 16237.0, 16237.0, 16281.0, 16478.0, 16754.0, 16992.0, 16998.0, 17434.0]"
5955,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[22165, 11104, 4061, 4061, 2613, 744, 7738, 7738, 7788, 7788]","[15757.0, 15757.0, 15757.0, 15757.0, 15757.0, 15757.0, 15775.0, 15775.0, 15775.0, 15775.0]"
5956,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4716, 23318, 18941, 12688, 2477, 27497, 25916, 2985, 13185, 2985, 4716, 31471]","[16530.0, 16530.0, 16530.0, 16530.0, 16530.0, 16530.0, 16530.0, 16530.0, 16530.0, 16530.0, 16530.0, 17042.0]"
5957,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5193, 8084, 8084, 19381, 5193, 21035, 8032, 23876, 8032, 22330]","[15826.0, 15826.0, 15826.0, 15826.0, 15826.0, 15840.0, 15840.0, 15840.0, 15840.0, 15867.0]"
5958,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12350, 26791, 13481, 22831, 26306, 28928, 23375, 28539, 28590, 29427, 29428, 28592, 25455, 21968, 21842, 21528, 20267, 19417, 16780, 19098, 9633]","[16525.0, 16894.0, 16937.0, 16937.0, 16937.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0, 17231.0]"
5959,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[26106, 31792, 26972, 12939, 26970, 26238, 23146, 31948, 32177, 32872]","[16494.0, 16850.0, 16965.0, 17003.0, 17364.0, 17364.0, 17364.0, 17486.0, 17486.0, 17486.0]"
5960,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24280, 15380, 23197, 849, 6321, 18227, 27820, 26870, 14999, 1404, 1793, 9118, 1419, 4509, 13369, 13391, 5374, 22016]","[16198.0, 16528.0, 16528.0, 16528.0, 16642.0, 16789.0, 16789.0, 16789.0, 16789.0, 16789.0, 16789.0, 16789.0, 16794.0, 16794.0, 16795.0, 16795.0, 16795.0, 16795.0]"
5961,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[11821, 6176, 6176, 5426, 5426, 14536, 7728, 8085, 10762, 6060, 7728, 8085, 1567]","[16209.0, 16209.0, 16209.0, 16209.0, 16209.0, 16272.0, 16300.0, 16300.0, 16300.0, 16300.0, 16300.0, 16300.0, 16621.0]"
5962,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17192, 17604, 17606, 17605, 17604, 17192, 17606, 20144, 20145, 27681, 27682, 32386, 32385]","[15038.0, 15244.0, 15244.0, 15287.0, 15287.0, 15287.0, 15287.0, 15511.0, 15511.0, 16349.0, 16349.0, 16931.0, 16940.0]"
5963,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2828, 5716, 5716, 7014, 7014, 7272, 7950, 7950, 7339, 7272]","[16291.0, 16291.0, 16291.0, 16291.0, 16291.0, 16291.0, 16291.0, 16291.0, 16291.0, 16291.0]"
5964,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0]","[16574, 5862, 10994, 30151, 5579, 5623, 5862, 28057, 26001, 20924, 18296, 18297, 18124, 2355, 692, 6706, 1358, 4552, 2013, 9082, 25629, 10408, 6879, 2373, 2069, 1869]","[16556.0, 16852.0, 16852.0, 16852.0, 16852.0, 16852.0, 16852.0, 16936.0, 16936.0, 16936.0, 16936.0, 16936.0, 16936.0, 16936.0, 16936.0, 17034.0, 17090.0, 17531.0, 17531.0, 17531.0, 17531.0, 17531.0, 17531.0, 17531.0, 17531.0, 17531.0]"
5965,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 2.0]","[10974, 22334, 8957, 24487, 18369, 23143, 6161, 19819, 10901, 5242, 19046, 24530, 20492, 29480, 23874]","[16297.0, 16486.0, 16518.0, 16521.0, 16521.0, 16521.0, 16534.0, 16559.0, 16601.0, 16709.0, 16709.0, 16709.0, 16709.0, 16898.0, 17199.0]"
5966,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9316, 28711, 8165, 2101, 7820, 8089, 8089, 9317, 9993, 12370, 13793, 17346, 24343]","[16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0, 16536.0]"
5967,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10885, 30241, 25981, 3296, 20114, 28686, 7314, 13019, 10059, 30270, 12607, 31528, 1708, 8346, 6805, 5135, 2773]","[15804.0, 16925.0, 16925.0, 16925.0, 16925.0, 16925.0, 16925.0, 16925.0, 16925.0, 16925.0, 16925.0, 16925.0, 16926.0, 16926.0, 16926.0, 16926.0, 16926.0]"
5968,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[19647, 5215, 5215, 20667, 11712, 16843, 10431, 3548, 3548, 22136, 24991, 16619, 22215, 28405]","[15492.0, 15595.0, 15595.0, 15664.0, 15936.0, 15936.0, 15936.0, 15936.0, 15936.0, 15936.0, 16349.0, 16501.0, 16501.0, 16720.0]"
5969,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2667, 3162, 5897, 7104, 7158, 7194, 7194, 10533, 10886, 6392, 7597, 10488, 7815, 1514, 2671, 14294, 10945, 11383, 12840, 12877, 12863, 13797, 16634, 18366, 19120, 22123, 23809, 25740, 28189, 18364]","[17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0, 17422.0]"
5970,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[29425, 5234, 23285, 3952, 3952, 1220, 21239, 20667, 6402, 2533, 21245, 4034, 4059, 14652, 6345, 6345, 22557, 12169, 20761, 23983, 24163, 5051, 13922, 5051, 22323, 7838, 2480, 2401, 3067, 24354, 29963, 27518]","[15697.0, 15843.0, 15962.0, 15965.0, 15965.0, 15965.0, 15965.0, 15965.0, 15965.0, 15965.0, 15965.0, 15983.0, 15983.0, 15983.0, 15983.0, 15983.0, 16037.0, 16037.0, 16037.0, 16067.0, 16067.0, 16086.0, 16086.0, 16086.0, 16086.0, 16086.0, 16086.0, 16086.0, 16088.0, 16202.0, 16429.0, 16429.0]"
5971,"[4.0, 5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0]","[20232, 18212, 14539, 14520, 12593, 8971, 5014, 1653, 5014, 8971, 21128]","[16343.0, 16343.0, 16343.0, 16343.0, 16343.0, 16343.0, 16343.0, 16343.0, 16343.0, 16343.0, 16343.0]"
5972,"[3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0]","[8003, 5502, 5502, 8003, 5009, 8033, 15925, 8033, 30870, 7719, 17227, 5009]","[15739.0, 15739.0, 15739.0, 15739.0, 15739.0, 15739.0, 15739.0, 15739.0, 15739.0, 15739.0, 15739.0, 15739.0]"
5973,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1663, 14767, 4140, 5417, 5417, 28577, 25715, 22354, 13509, 23018, 21103]","[15729.0, 15729.0, 15734.0, 15940.0, 15940.0, 16552.0, 16552.0, 16552.0, 16552.0, 16552.0, 17527.0]"
5974,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[13176, 12261, 24471, 5357, 15938, 5357, 26443, 4012, 2014, 968, 2320, 27262, 26347, 26592, 26444, 26590, 26564, 26533, 26591, 26532, 26261, 30119, 20599, 4012, 24383, 21798, 21602, 19019, 12822, 12514, 9655, 9655, 26335, 25572, 25465, 26041, 26189, 25557, 25721, 25720, 2774, 19274, 22489, 30879, 26170]","[16158.0, 16158.0, 16158.0, 16328.0, 16328.0, 16328.0, 16328.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16338.0, 16343.0, 17702.0, 17702.0, 17702.0, 17702.0]"
5975,"[5.0, 5.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24715, 24956, 9563, 6779, 6779, 9563, 17843, 1798, 4229, 4229, 25450, 11901, 19643, 26216, 1643, 12663, 18422, 13215]","[16037.0, 16091.0, 16099.0, 16099.0, 16099.0, 16099.0, 16099.0, 16107.0, 16125.0, 16125.0, 16125.0, 16166.0, 16477.0, 16507.0, 16602.0, 17046.0, 17150.0, 17155.0]"
5976,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[26850, 19691, 23866, 10431, 26177, 26773, 26178, 25761, 25378, 23503, 22307, 20429, 20302, 16458, 26388]","[16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16713.0, 16741.0]"
5977,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0]","[21718, 26881, 27102, 614, 22488, 21102, 196, 170, 16335, 17581, 12392, 28976, 15010, 29943, 19697, 16678, 15991, 15544, 30929, 325, 29072, 31132]","[15866.0, 16400.0, 16451.0, 16522.0, 16612.0, 16620.0, 16620.0, 16623.0, 16623.0, 16629.0, 16630.0, 16656.0, 16680.0, 16692.0, 16734.0, 16739.0, 16739.0, 16762.0, 16764.0, 16777.0, 16779.0, 16840.0]"
5978,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[800, 30196, 118, 6475, 24358, 6485, 24091, 32122, 1101, 11447]","[16953.0, 16962.0, 17111.0, 17111.0, 17111.0, 17111.0, 17120.0, 17120.0, 17120.0, 17262.0]"
5979,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[22226, 20872, 9879, 9879, 30855, 23601, 23558, 23552, 7640, 7640]","[15589.0, 15589.0, 15859.0, 15859.0, 15859.0, 15929.0, 15929.0, 15929.0, 15929.0, 15929.0]"
5980,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[8957, 8957, 11811, 26843, 29148, 13496, 27731, 25761, 31089, 11280, 8017]","[15969.0, 15969.0, 16547.0, 16703.0, 16703.0, 16730.0, 16730.0, 16730.0, 16912.0, 17171.0, 17289.0]"
5981,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[10680, 12350, 7302, 7714, 8486, 11114, 23237, 27827, 21670, 8537]","[16998.0, 17076.0, 17076.0, 17076.0, 17076.0, 17076.0, 17108.0, 17108.0, 17137.0, 17546.0]"
5982,"[1.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0]","[31560, 2789, 11430, 16858, 20351, 13437, 13358, 24513, 16326, 16347, 5958, 7212, 7212, 10397, 21315, 15106, 10403, 5905, 5905, 5980, 3104, 6742, 3105, 5010, 5010, 27154, 27138, 14712, 10184, 10184, 2881, 31006, 12320, 13691]","[11252.0, 11284.0, 11611.0, 15192.0, 15483.0, 15944.0, 15944.0, 16006.0, 16006.0, 16009.0, 16179.0, 16184.0, 16184.0, 16270.0, 16337.0, 16360.0, 16361.0, 16362.0, 16362.0, 16363.0, 16364.0, 16364.0, 16365.0, 16371.0, 16371.0, 16371.0, 16371.0, 16373.0, 16512.0, 16512.0, 16515.0, 16727.0, 17033.0, 17628.0]"
5983,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[13980, 18157, 17652, 17391, 14235, 21558, 16948, 24869, 19923, 28737, 2895, 11974, 20361, 18768, 13432, 15570, 15197]","[15660.0, 15660.0, 15660.0, 15660.0, 15660.0, 15737.0, 15737.0, 16257.0, 16289.0, 16289.0, 16289.0, 16289.0, 16472.0, 16651.0, 16651.0, 16651.0, 16651.0]"
5984,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9148, 11365, 10637, 5137, 5136, 6436, 5724, 5724, 9050, 4548, 11073, 3620, 2085, 3538, 12175, 6379, 8307, 9637, 10966, 915]","[16345.0, 16345.0, 16520.0, 16520.0, 16520.0, 16585.0, 16763.0, 16763.0, 16817.0, 16828.0, 17022.0, 17036.0, 17054.0, 17065.0, 17191.0, 17191.0, 17191.0, 17191.0, 17206.0, 17275.0]"
5985,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[13243, 14312, 14318, 14324, 14307, 5200, 5200, 5150, 5150, 5147, 5147, 5138, 5138, 12352]","[16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16920.0, 16974.0]"
5986,"[5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[29078, 3900, 12649, 25332, 2410, 3816, 1002, 2402, 5766, 7857, 6874]","[16654.0, 16654.0, 17260.0, 17260.0, 17260.0, 17260.0, 17260.0, 17260.0, 17260.0, 17360.0, 17360.0]"
5987,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[18207, 7862, 7862, 12483, 11678, 11680, 27595, 10428, 5009, 5426, 5426]","[16093.0, 16384.0, 16384.0, 16384.0, 16480.0, 16480.0, 16576.0, 17023.0, 17069.0, 17069.0, 17069.0]"
5988,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20165, 18369, 17269, 20353, 18187, 11752, 23237, 26369, 27408, 24372, 25082, 27407, 11709, 27263, 30632, 30976, 10990, 31414]","[15589.0, 15589.0, 15659.0, 15669.0, 15669.0, 16106.0, 16106.0, 16309.0, 16331.0, 16331.0, 16331.0, 16368.0, 16434.0, 16447.0, 16715.0, 16772.0, 16866.0, 16889.0]"
5989,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[23082, 18078, 6948, 6948, 5257, 5977, 5257, 4550, 4550, 11712, 23462, 32860, 28041]","[16261.0, 16261.0, 16276.0, 16276.0, 16276.0, 16276.0, 16276.0, 16395.0, 16395.0, 16395.0, 16395.0, 17419.0, 17542.0]"
5990,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[15172, 9654, 9840, 1514, 15181, 18024, 17192, 16788, 15925, 9663, 7038, 1980, 3765, 1792, 5254, 5254, 5492, 5492, 1026, 3765, 7038, 9663, 9638, 9638, 9674, 9654, 9674, 9840, 25310, 7903, 11498, 13176, 14359, 7904, 10506, 7904, 24257, 14685, 1203, 1191]","[16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16297.0, 16414.0, 16414.0, 16414.0, 16414.0, 16414.0, 16414.0, 16414.0, 16414.0, 16441.0, 16441.0]"
5991,"[5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[28039, 15207, 4595, 22699, 21692, 20860, 24146, 26304, 23809, 24144, 25392, 27324, 27432, 27595, 30359, 29953, 29669]","[15616.0, 15679.0, 15685.0, 15864.0, 15864.0, 15864.0, 16299.0, 16329.0, 16329.0, 16348.0, 16720.0, 16720.0, 16720.0, 16720.0, 16720.0, 16720.0, 16720.0]"
5992,"[1.0, 5.0, 3.0, 1.0, 1.0, 4.0, 5.0, 5.0, 1.0, 1.0]","[21098, 21596, 20929, 12366, 15304, 28946, 20640, 30137, 479, 29768]","[15609.0, 15730.0, 15730.0, 16171.0, 16171.0, 16581.0, 16581.0, 16920.0, 17156.0, 17297.0]"
5993,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[22896, 18709, 8046, 8046, 15031, 5062, 5062, 6906, 6906, 26525]","[15989.0, 15989.0, 16077.0, 16077.0, 16151.0, 16426.0, 16426.0, 16426.0, 16426.0, 16480.0]"
5994,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[27061, 26057, 20053, 24841, 20040, 26513, 11521, 11703, 29939, 14299, 8300, 479]","[16338.0, 16393.0, 16492.0, 16495.0, 16596.0, 16758.0, 16758.0, 16846.0, 16846.0, 16916.0, 17101.0, 17273.0]"
5995,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[14707, 7780, 27429, 5200, 5149, 5200, 11112, 5149, 1737, 25322, 4225, 4225, 28554, 22871, 3347, 3347, 31198]","[15969.0, 15969.0, 16413.0, 16508.0, 16508.0, 16508.0, 16508.0, 16508.0, 16508.0, 16509.0, 16509.0, 16509.0, 16509.0, 16521.0, 16663.0, 16663.0, 16745.0]"
5996,"[5.0, 3.0, 4.0, 4.0, 3.0, 3.0, 5.0, 4.0, 5.0, 4.0]","[10887, 27718, 27555, 9006, 11115, 11123, 9113, 11096, 10040, 15241]","[16944.0, 16944.0, 16946.0, 16946.0, 16946.0, 16946.0, 16946.0, 16946.0, 16946.0, 16946.0]"
5997,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[22831, 26059, 22232, 13638, 10063, 12058, 6605, 6636, 6638, 6636, 6605, 6638]","[16731.0, 16731.0, 16731.0, 16731.0, 16731.0, 16731.0, 16731.0, 16731.0, 16731.0, 16731.0, 16731.0, 16731.0]"
5998,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[8663, 8663, 8729, 8729, 8476, 8476, 1870, 1611, 4476, 11665, 4476, 8795, 8795, 9657, 7172, 9657, 7172, 1429, 2477, 959, 21253]","[14246.0, 14246.0, 14246.0, 14246.0, 14246.0, 14246.0, 14246.0, 14250.0, 14250.0, 14250.0, 14250.0, 14256.0, 14256.0, 14264.0, 14264.0, 14264.0, 14264.0, 14304.0, 14333.0, 15042.0, 16095.0]"
5999,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24858, 7539, 16457, 18926, 18925, 23237, 25256, 7539, 27778, 26845, 32567]","[16071.0, 16247.0, 16247.0, 16247.0, 16247.0, 16247.0, 16247.0, 16247.0, 16438.0, 16632.0, 16988.0]"
6000,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17319, 9328, 9328, 27401, 4981, 4981, 29224, 20784, 3269, 8961, 29686]","[16321.0, 16336.0, 16336.0, 16507.0, 16507.0, 16507.0, 16588.0, 16605.0, 17051.0, 17051.0, 17051.0]"
