asin,overall,reviewerID,unixReviewTime
29506,"[5.0, 5.0]","[5057, 35]","[16613.0, 16629.0]"
29507,"[5.0, 4.0]","[5010, 6389]","[16601.0, 16772.0]"
29508,"[1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5741, 5741, 6881, 1477, 1460, 4604, 2048, 2110]","[16524.0, 16528.0, 16529.0, 16559.0, 16612.0, 16643.0, 16743.0, 17164.0]"
29509,"[1.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[5741, 772, 5741, 937, 5114, 3523, 5393, 4978, 6867, 1099, 336, 2232, 5445, 2923, 2963, 937, 4155, 1549, 3074, 4080, 4080, 1098, 2591, 5843, 4630, 1817, 3392, 6120, 4621, 3308, 3272, 146, 3395, 4636, 3296, 1800, 4862, 4531, 4805]","[16527.0, 16527.0, 16563.0, 16570.0, 16587.0, 16600.0, 16611.0, 16618.0, 16622.0, 16628.0, 16630.0, 16638.0, 16646.0, 16650.0, 16660.0, 16671.0, 16674.0, 16679.0, 16686.0, 16693.0, 16693.0, 16697.0, 16698.0, 16701.0, 16739.0, 16745.0, 16757.0, 16782.0, 16798.0, 16847.0, 16850.0, 16859.0, 16863.0, 16905.0, 16935.0, 16945.0, 17008.0, 17055.0, 17330.0]"
29510,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[6595, 3575, 3916, 2650, 251, 705, 4663, 4282, 7018, 449]","[16818.0, 16874.0, 16902.0, 16940.0, 16991.0, 16992.0, 17009.0, 17081.0, 17085.0, 17177.0]"
29511,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3135, 3916, 7439, 2539, 5850, 1587, 449, 4268]","[16737.0, 16902.0, 16941.0, 16999.0, 17046.0, 17064.0, 17177.0, 17371.0]"
29512,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4295, 3389, 609, 6234, 6327, 135, 2172, 3022, 4621, 1402, 1512, 1387, 331, 4217, 3916, 4530, 3887, 196, 3977, 1642, 5547, 979, 2539, 705, 1425, 5918, 7018, 876, 449, 703, 6923, 1736, 6850, 880, 6144, 3492, 2744, 1780, 5655, 1005, 5350, 2420, 625, 4120, 1032, 2924]","[16563.0, 16570.0, 16643.0, 16748.0, 16751.0, 16752.0, 16752.0, 16758.0, 16798.0, 16799.0, 16823.0, 16831.0, 16837.0, 16852.0, 16902.0, 16915.0, 16934.0, 16938.0, 16940.0, 16941.0, 16945.0, 16946.0, 16962.0, 16992.0, 17003.0, 17028.0, 17085.0, 17175.0, 17177.0, 17181.0, 17183.0, 17216.0, 17230.0, 17287.0, 17288.0, 17357.0, 17366.0, 17373.0, 17399.0, 17423.0, 17433.0, 17510.0, 17541.0, 17596.0, 17614.0, 17638.0]"
29513,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[609, 5198, 3916, 5201, 5889, 4638, 4551, 5850, 1601, 2539, 4282, 2097, 2537, 7009, 4727, 3607, 5632, 3492, 4310]","[16689.0, 16889.0, 16902.0, 16959.0, 17006.0, 17010.0, 17042.0, 17046.0, 17046.0, 17080.0, 17081.0, 17085.0, 17109.0, 17119.0, 17143.0, 17196.0, 17207.0, 17342.0, 17587.0]"
29514,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4795, 4940, 449, 2221, 1587, 2744]","[16812.0, 17081.0, 17177.0, 17234.0, 17234.0, 17366.0]"
29515,"[5.0, 5.0]","[4663, 3245]","[16965.0, 17141.0]"
29516,[4.0],[609],[16689.0]
29517,[4.0],[4974],[17355.0]
29518,[4.0],[609],[16689.0]
29519,"[5.0, 5.0]","[3325, 3916]","[16859.0, 16902.0]"
29520,"[4.0, 5.0]","[609, 7222]","[16689.0, 17428.0]"
29521,[5.0],[1081],[16665.0]
29522,[4.0],[7082],[16608.0]
29523,[5.0],[3796],[17170.0]
29524,"[5.0, 5.0]","[1546, 6333]","[16661.0, 17199.0]"
29525,[5.0],[6030],[16632.0]
29526,"[3.0, 4.0, 4.0]","[2246, 4518, 5105]","[16602.0, 16653.0, 16672.0]"
29527,[5.0],[365],[16966.0]
29528,[5.0],[7301],[17072.0]
29529,"[5.0, 5.0, 5.0, 5.0]","[5168, 7035, 6852, 5814]","[16558.0, 16690.0, 16732.0, 16930.0]"
29530,[5.0],[1320],[17590.0]
29531,"[5.0, 5.0, 4.0]","[6949, 5891, 2191]","[16576.0, 16582.0, 16588.0]"
29532,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1856, 6730, 5853, 5105, 6935, 1856, 1944, 6409, 6087, 1783, 5638, 2554, 797, 2042, 6009, 6372, 4710, 2440, 5648, 1083, 3502, 1907, 804, 5634, 5395, 272, 4209, 7260, 5840, 1715]","[16602.0, 16602.0, 16603.0, 16607.0, 16608.0, 16609.0, 16613.0, 16614.0, 16617.0, 16621.0, 16622.0, 16632.0, 16636.0, 16636.0, 16638.0, 16638.0, 16640.0, 16648.0, 16664.0, 16676.0, 16690.0, 16695.0, 16705.0, 16721.0, 16775.0, 16791.0, 16925.0, 16942.0, 16981.0, 17660.0]"
29533,"[5.0, 2.0]","[5896, 1455]","[16564.0, 16585.0]"
29534,[4.0],[1455],[16641.0]
29535,[5.0],[4670],[17000.0]
29536,[5.0],[2118],[17490.0]
29537,"[5.0, 4.0, 5.0]","[4345, 4314, 2118]","[16889.0, 16973.0, 17490.0]"
29538,"[5.0, 5.0, 5.0]","[365, 2160, 4798]","[16966.0, 16975.0, 16991.0]"
29539,[5.0],[5738],[16779.0]
29540,"[5.0, 5.0]","[5738, 5287]","[16779.0, 17049.0]"
29541,[5.0],[5738],[16779.0]
29542,[5.0],[5368],[16798.0]
29543,"[5.0, 5.0, 5.0, 4.0]","[3470, 6388, 1081, 524]","[16548.0, 16560.0, 16618.0, 16817.0]"
29544,[5.0],[1751],[16290.0]
29545,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1374, 6050, 6801, 2530, 1425, 6579, 3382, 5850, 1890, 1155, 3526, 5893, 3650, 2221, 5139, 220, 3492, 1863]","[16947.0, 16972.0, 16985.0, 16987.0, 17003.0, 17009.0, 17009.0, 17046.0, 17063.0, 17096.0, 17100.0, 17120.0, 17134.0, 17234.0, 17275.0, 17323.0, 17357.0, 17548.0]"
29546,"[5.0, 5.0]","[5037, 7301]","[16573.0, 17072.0]"
29547,[3.0],[7247],[17225.0]
29548,"[5.0, 5.0, 5.0, 5.0]","[1442, 3027, 4040, 277]","[16590.0, 16685.0, 16699.0, 16979.0]"
29549,[5.0],[142],[16594.0]
29550,"[4.0, 5.0]","[2781, 4724]","[16811.0, 17764.0]"
29551,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2198, 5921, 5825, 6807, 5943, 2163, 1859, 3374, 7237]","[16612.0, 16684.0, 16684.0, 16706.0, 16737.0, 16806.0, 16905.0, 16996.0, 17158.0]"
29552,[3.0],[6143],[17206.0]
29553,"[5.0, 3.0]","[1259, 6105]","[16738.0, 16920.0]"
29554,"[5.0, 5.0]","[6687, 3759]","[16595.0, 16601.0]"
29555,[5.0],[2292],[16633.0]
29556,[5.0],[4601],[16621.0]
29557,"[5.0, 5.0]","[516, 3661]","[16666.0, 17234.0]"
29558,"[5.0, 5.0, 5.0]","[4933, 1563, 3661]","[16629.0, 16763.0, 17234.0]"
29559,[5.0],[6991],[16823.0]
29560,"[5.0, 5.0]","[3844, 6730]","[16581.0, 16596.0]"
29561,"[5.0, 3.0, 5.0]","[3830, 5129, 7376]","[16574.0, 16631.0, 16636.0]"
29562,"[5.0, 4.0, 4.0]","[6699, 2389, 236]","[16550.0, 16573.0, 16579.0]"
29563,[4.0],[580],[16582.0]
29564,"[5.0, 5.0]","[5045, 6152]","[16612.0, 17429.0]"
29565,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[4744, 4390, 4408, 3914, 5065, 4294, 4621, 2330, 5879, 2189]","[16592.0, 16651.0, 16689.0, 16739.0, 16745.0, 16749.0, 16798.0, 16864.0, 17151.0, 17435.0]"
29566,[5.0],[5143],[16671.0]
29567,[5.0],[131],[17319.0]
29568,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 3.0]","[754, 7263, 1807, 3053, 6995, 1428, 5076, 1792, 7247]","[16602.0, 16602.0, 16606.0, 16612.0, 16617.0, 16620.0, 16663.0, 16963.0, 17224.0]"
29569,"[5.0, 5.0, 3.0]","[1794, 4110, 933]","[16662.0, 16771.0, 16965.0]"
29570,"[5.0, 5.0]","[1070, 2682]","[16817.0, 17331.0]"
29571,[5.0],[4171],[16671.0]
29572,"[3.0, 5.0, 5.0]","[6613, 6838, 157]","[16588.0, 16653.0, 17438.0]"
29573,"[5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0]","[6699, 6316, 236, 2218, 6213, 1380, 1526, 6502, 3846, 7051]","[16567.0, 16569.0, 16573.0, 16605.0, 16648.0, 16668.0, 16732.0, 16961.0, 17023.0, 17026.0]"
29574,"[3.0, 5.0, 5.0]","[5140, 4331, 2330]","[16680.0, 16818.0, 16864.0]"
29575,[5.0],[3911],[17652.0]
29576,[5.0],[5791],[16614.0]
29577,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1081, 7182, 6388, 3470, 7193, 1490]","[16575.0, 16591.0, 16622.0, 16631.0, 16689.0, 16738.0]"
29578,"[5.0, 5.0]","[540, 5547]","[16832.0, 17358.0]"
29579,[5.0],[6338],[16991.0]
29580,[5.0],[6338],[16991.0]
29581,[5.0],[2890],[16852.0]
29582,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5057, 1710, 4630, 3068, 5340, 6557, 1547, 5865, 4534, 4743]","[16596.0, 16713.0, 16739.0, 16742.0, 16747.0, 16773.0, 16882.0, 16932.0, 17026.0, 17056.0]"
29583,[4.0],[7039],[16983.0]
29584,"[5.0, 5.0]","[5901, 1180]","[16675.0, 17003.0]"
29585,"[5.0, 3.0]","[1801, 5822]","[16926.0, 17052.0]"
29586,[5.0],[2185],[16617.0]
29587,[5.0],[2825],[17497.0]
29588,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[325, 4075, 1236, 904, 822, 5250, 3934]","[16531.0, 16532.0, 16546.0, 16594.0, 16618.0, 16653.0, 17070.0]"
29589,"[5.0, 4.0]","[7028, 6880]","[16828.0, 17005.0]"
29590,"[2.0, 5.0, 4.0, 5.0]","[2635, 5154, 6995, 799]","[16588.0, 16595.0, 16617.0, 17106.0]"
29591,[5.0],[2127],[16698.0]
29592,[5.0],[1172],[17759.0]
29593,[5.0],[5557],[17021.0]
29594,[5.0],[7220],[16591.0]
29595,[5.0],[1453],[16620.0]
29596,"[5.0, 5.0]","[1471, 5469]","[16625.0, 16723.0]"
29597,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2640, 243, 2704, 1794, 6914, 3395, 3381, 4594, 7313]","[16366.0, 16391.0, 16536.0, 16538.0, 16552.0, 16637.0, 16686.0, 16726.0, 17533.0]"
29598,[5.0],[4787],[16705.0]
29599,"[5.0, 5.0]","[5575, 5395]","[16566.0, 17002.0]"
29600,"[5.0, 5.0, 5.0]","[2528, 5514, 5012]","[16586.0, 16629.0, 17177.0]"
29601,[2.0],[2660],[16688.0]
29602,[4.0],[3466],[17238.0]
29603,[4.0],[2579],[16950.0]
29604,"[5.0, 5.0, 5.0, 5.0, 3.0]","[3893, 5791, 1838, 5553, 2281]","[16587.0, 16589.0, 16596.0, 16713.0, 16964.0]"
29605,[4.0],[3519],[16949.0]
29606,[5.0],[4234],[14189.0]
29607,[5.0],[7082],[16611.0]
29608,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4639, 3214, 6316, 1442, 6468, 1944, 5017, 4604, 4502, 1172, 5124, 822, 3389, 1715, 2539, 4843, 916, 1263, 2307, 1522, 4297, 5361, 2968, 342, 5840, 4692, 5532]","[16588.0, 16588.0, 16588.0, 16590.0, 16593.0, 16595.0, 16596.0, 16604.0, 16609.0, 16616.0, 16621.0, 16629.0, 16634.0, 16645.0, 16656.0, 16672.0, 16685.0, 16761.0, 16764.0, 16803.0, 16841.0, 16849.0, 16875.0, 16897.0, 16981.0, 17130.0, 17278.0]"
29609,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[845, 4132, 108, 6841, 2539, 1419, 6714, 1734, 4563, 3875, 2241, 196]","[16551.0, 16555.0, 16558.0, 16566.0, 16607.0, 16619.0, 16902.0, 16906.0, 16947.0, 16969.0, 16978.0, 17143.0]"
29610,[5.0],[3389],[16648.0]
29611,[5.0],[2988],[16607.0]
29612,"[2.0, 2.0, 5.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5741, 5741, 7142, 5741, 5741, 5300, 36, 2, 748, 3505]","[16555.0, 16559.0, 16638.0, 16641.0, 16658.0, 16688.0, 16715.0, 16739.0, 16780.0, 16836.0]"
29613,[5.0],[5114],[16650.0]
29614,"[4.0, 5.0, 5.0, 5.0]","[3374, 5906, 3637, 3018]","[16393.0, 16485.0, 16709.0, 17220.0]"
29615,"[5.0, 4.0, 4.0]","[2676, 5633, 7462]","[16663.0, 16677.0, 16703.0]"
29616,"[5.0, 5.0, 5.0, 5.0]","[6388, 2127, 7193, 1490]","[16603.0, 16695.0, 16725.0, 16739.0]"
29617,[5.0],[3453],[17008.0]
29618,[4.0],[1792],[16674.0]
29619,[5.0],[3297],[16955.0]
29620,"[5.0, 5.0]","[3297, 4771]","[16955.0, 17197.0]"
29621,[4.0],[5833],[17184.0]
29622,[5.0],[7204],[16588.0]
29623,"[4.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[6205, 6031, 3917, 1753, 1944, 6423]","[16595.0, 16616.0, 16642.0, 16656.0, 16680.0, 16708.0]"
29624,[3.0],[1815],[17368.0]
29625,"[5.0, 5.0, 5.0]","[4831, 6474, 4651]","[16589.0, 16594.0, 16895.0]"
29626,"[4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[6919, 2197, 6616, 6770, 7330, 5938, 6120, 5815, 5732, 3919, 5343, 5390]","[16554.0, 16554.0, 16578.0, 16626.0, 16730.0, 16752.0, 16782.0, 16786.0, 16820.0, 16828.0, 16839.0, 17104.0]"
29627,[5.0],[4289],[17202.0]
29628,"[2.0, 4.0]","[3277, 2272]","[16620.0, 16714.0]"
29629,"[4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[2246, 6031, 146, 1348, 6347, 820, 724]","[16633.0, 16646.0, 16673.0, 16693.0, 16925.0, 16944.0, 17203.0]"
29630,"[4.0, 5.0, 5.0]","[3647, 1583, 1902]","[16653.0, 16808.0, 16826.0]"
29631,"[5.0, 5.0, 4.0]","[2083, 2628, 4381]","[16718.0, 16831.0, 16966.0]"
29632,"[5.0, 3.0]","[5558, 2083]","[16573.0, 16777.0]"
29633,"[4.0, 5.0]","[717, 2926]","[16745.0, 16905.0]"
29634,[5.0],[4374],[16612.0]
29635,[5.0],[5676],[16766.0]
29636,"[5.0, 5.0]","[1442, 3149]","[16661.0, 16685.0]"
29637,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3999, 1079, 2890, 5686, 5686, 3948, 1079, 750, 1079, 4744, 2272, 4275, 3974, 5741, 4892, 1100, 1084, 4040, 7330, 3591, 2915, 2805, 25, 3047]","[16546.0, 16550.0, 16550.0, 16551.0, 16551.0, 16556.0, 16558.0, 16585.0, 16586.0, 16604.0, 16612.0, 16620.0, 16635.0, 16640.0, 16655.0, 16678.0, 16699.0, 16699.0, 16737.0, 16842.0, 16881.0, 16909.0, 16928.0, 17675.0]"
29638,"[5.0, 5.0]","[3145, 25]","[16602.0, 16859.0]"
29639,"[5.0, 5.0]","[1079, 3999]","[16586.0, 16629.0]"
29640,[5.0],[3999],[16629.0]
29641,"[5.0, 5.0, 5.0]","[4275, 3999, 25]","[16620.0, 16629.0, 16859.0]"
29642,"[4.0, 4.0, 4.0]","[2905, 2783, 1944]","[16617.0, 16619.0, 16994.0]"
29643,"[1.0, 5.0]","[3422, 72]","[16664.0, 16984.0]"
29644,[1.0],[3422],[16664.0]
29645,"[4.0, 5.0, 5.0, 5.0, 1.0, 2.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[2246, 3999, 2890, 1079, 5941, 5651, 3403, 3265, 1442, 2272, 5686, 3081, 3576, 3047, 157, 165, 1811]","[16602.0, 16602.0, 16605.0, 16605.0, 16609.0, 16610.0, 16617.0, 16624.0, 16627.0, 16645.0, 16719.0, 16745.0, 16747.0, 16812.0, 16962.0, 17024.0, 17167.0]"
29646,"[5.0, 5.0, 4.0, 5.0]","[1296, 236, 6031, 3781]","[16629.0, 17024.0, 17059.0, 17257.0]"
29647,[5.0],[6928],[17078.0]
29648,[5.0],[3576],[16747.0]
29649,"[1.0, 3.0]","[5741, 7326]","[16579.0, 16774.0]"
29650,[5.0],[7252],[16671.0]
29651,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[1825, 6827, 3064, 7241, 1163, 21, 4630, 2543, 6161]","[16585.0, 16587.0, 16594.0, 16615.0, 16634.0, 16685.0, 16739.0, 17098.0, 17197.0]"
29652,"[5.0, 5.0, 3.0]","[913, 3221, 3438]","[16736.0, 16944.0, 17318.0]"
29653,"[5.0, 5.0, 5.0]","[6949, 5891, 2191]","[16576.0, 16582.0, 16588.0]"
29654,[5.0],[900],[16643.0]
29655,"[3.0, 5.0]","[4197, 7281]","[16626.0, 17667.0]"
29656,"[5.0, 5.0, 4.0]","[7174, 7281, 3048]","[16886.0, 16952.0, 17759.0]"
29657,"[5.0, 4.0]","[6578, 4353]","[16610.0, 16619.0]"
29658,"[5.0, 5.0, 5.0, 5.0]","[6578, 4353, 1042, 6579]","[16561.0, 16619.0, 16639.0, 17009.0]"
29659,[5.0],[7461],[17044.0]
29660,"[2.0, 4.0, 5.0]","[5741, 4604, 3531]","[16544.0, 16643.0, 16672.0]"
29661,"[2.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[5741, 4878, 1564, 7026, 336, 1380, 5043, 3392, 146]","[16542.0, 16572.0, 16587.0, 16594.0, 16630.0, 16669.0, 16703.0, 16757.0, 16859.0]"
29662,[5.0],[4504],[16625.0]
29663,[5.0],[4550],[16674.0]
29664,"[5.0, 5.0, 5.0]","[2587, 4550, 4117]","[16574.0, 16656.0, 16663.0]"
29665,[5.0],[1590],[16560.0]
29666,"[3.0, 5.0, 1.0]","[5099, 7093, 4319]","[16542.0, 16592.0, 16610.0]"
29667,"[5.0, 5.0]","[1016, 6173]","[16754.0, 17635.0]"
29668,"[5.0, 5.0]","[2483, 749]","[16677.0, 17178.0]"
29669,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6919, 4412, 6359, 6164, 3273, 6445, 4295, 2539, 4663, 4408, 5991, 3238, 4550, 5815, 3968, 5829, 3310, 6979, 2304, 3492]","[16554.0, 16593.0, 16629.0, 16633.0, 16642.0, 16642.0, 16646.0, 16656.0, 16665.0, 16689.0, 16720.0, 16721.0, 16721.0, 16730.0, 16733.0, 16769.0, 16933.0, 16972.0, 17169.0, 17342.0]"
29670,[3.0],[1296],[16957.0]
29671,"[5.0, 5.0, 5.0]","[3097, 290, 290]","[16663.0, 16809.0, 16809.0]"
29672,[2.0],[5232],[16567.0]
29673,"[5.0, 4.0]","[2614, 1601]","[16855.0, 17416.0]"
29674,"[5.0, 5.0, 4.0, 5.0, 5.0]","[3830, 7109, 5129, 1763, 286]","[16553.0, 16566.0, 16631.0, 16846.0, 17435.0]"
29675,"[5.0, 5.0, 5.0]","[2107, 3344, 3728]","[16554.0, 16862.0, 17093.0]"
29676,"[5.0, 5.0]","[1301, 3105]","[17230.0, 17523.0]"
29677,"[4.0, 3.0, 5.0]","[150, 1725, 7231]","[16624.0, 16625.0, 16701.0]"
29678,[5.0],[3037],[16925.0]
29679,[4.0],[6919],[16563.0]
29680,"[4.0, 4.0]","[7139, 4037]","[16548.0, 16617.0]"
29681,"[4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 1.0, 5.0, 5.0]","[2185, 1137, 6205, 6984, 4017, 3383, 6730, 6423, 1137, 2042, 1083, 2848, 191, 5634]","[16609.0, 16615.0, 16615.0, 16616.0, 16618.0, 16618.0, 16620.0, 16628.0, 16633.0, 16636.0, 16662.0, 16678.0, 16682.0, 16751.0]"
29682,"[5.0, 3.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[5099, 5002, 2246, 3876, 7231, 1558, 6385, 5283, 2611]","[16647.0, 16647.0, 16647.0, 16652.0, 16672.0, 16685.0, 16767.0, 16974.0, 17035.0]"
29683,[2.0],[4495],[16653.0]
29684,[5.0],[5634],[16829.0]
29685,[5.0],[1936],[16572.0]
29686,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[3335, 3269, 4591, 5791, 257, 6084, 1694, 5027, 4864, 3442, 3686, 570, 4446, 6818, 3332, 3479, 7228, 5114, 6138, 4499, 5677, 6962, 5151, 2535, 556, 6000, 867, 5068]","[16587.0, 16600.0, 16612.0, 16614.0, 16620.0, 16628.0, 16630.0, 16635.0, 16647.0, 16662.0, 16662.0, 16663.0, 16677.0, 16703.0, 16736.0, 16741.0, 16743.0, 16790.0, 16847.0, 16909.0, 16927.0, 16956.0, 16974.0, 17001.0, 17047.0, 17051.0, 17198.0, 17254.0]"
29687,"[5.0, 2.0]","[1190, 5470]","[15247.0, 15283.0]"
29688,[5.0],[5873],[17223.0]
29689,[5.0],[1311],[17289.0]
29690,"[5.0, 5.0, 5.0, 5.0, 5.0]","[544, 2840, 6871, 7060, 4326]","[16863.0, 16874.0, 16923.0, 16935.0, 17156.0]"
29691,[5.0],[2840],[16874.0]
29692,[5.0],[6144],[17288.0]
29693,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1856, 3246, 2634, 3217, 387, 4441, 3450]","[16543.0, 16544.0, 16549.0, 16587.0, 16627.0, 17068.0, 17365.0]"
29694,[5.0],[1492],[16670.0]
29695,[5.0],[1073],[17173.0]
29696,"[5.0, 5.0]","[4636, 2091]","[16930.0, 16991.0]"
29697,"[5.0, 5.0]","[953, 404]","[16600.0, 16878.0]"
29698,[5.0],[3980],[17010.0]
29699,[5.0],[5688],[17702.0]
29700,[5.0],[4639],[16600.0]
29701,[3.0],[3277],[16563.0]
29702,[5.0],[1918],[16719.0]
29703,[5.0],[2021],[16792.0]
29704,"[4.0, 5.0]","[716, 3053]","[16548.0, 16554.0]"
29705,"[3.0, 3.0, 5.0, 5.0, 2.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[3876, 7028, 2185, 5634, 4179, 191, 1249, 1907, 5840, 3698]","[16636.0, 16636.0, 16642.0, 16652.0, 16669.0, 16682.0, 16694.0, 16839.0, 16981.0, 16996.0]"
29706,"[5.0, 5.0]","[6557, 1968]","[16773.0, 17129.0]"
29707,"[2.0, 5.0, 4.0]","[4958, 5873, 6502]","[16748.0, 16901.0, 16961.0]"
29708,"[5.0, 5.0, 3.0, 5.0]","[2890, 6991, 2455, 5137]","[16751.0, 16859.0, 16982.0, 17326.0]"
29709,[5.0],[5417],[16821.0]
29710,"[5.0, 5.0, 5.0]","[4630, 3321, 4634]","[16739.0, 17048.0, 17073.0]"
29711,"[5.0, 5.0, 5.0]","[3936, 603, 3175]","[16980.0, 17171.0, 17399.0]"
29712,[5.0],[7212],[16613.0]
29713,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[7224, 516, 7332, 2824, 811, 2818, 2323, 3184]","[16558.0, 16666.0, 16703.0, 16785.0, 16875.0, 16876.0, 16893.0, 17266.0]"
29714,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3563, 3350, 5275, 929, 7313]","[16584.0, 16646.0, 16677.0, 17060.0, 17533.0]"
29715,"[3.0, 5.0, 5.0, 5.0, 4.0]","[6678, 3350, 3272, 1219, 5607]","[16638.0, 16646.0, 16850.0, 16976.0, 17049.0]"
29716,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3563, 2594, 5742, 1219, 5910, 1022, 3661]","[16584.0, 16648.0, 16957.0, 16976.0, 16991.0, 17164.0, 17234.0]"
29717,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3664, 3415, 757, 1163, 2411, 3646, 7035, 1978, 1494, 2288, 7279, 21, 2432, 275]","[16570.0, 16589.0, 16613.0, 16634.0, 16673.0, 16681.0, 16690.0, 16694.0, 16714.0, 16722.0, 16766.0, 16846.0, 16860.0, 16965.0]"
29718,[5.0],[913],[16736.0]
29719,[5.0],[2308],[16825.0]
29720,[4.0],[3565],[16602.0]
29721,[5.0],[3519],[17119.0]
29722,[3.0],[2149],[16635.0]
29723,[5.0],[5575],[16566.0]
29724,[4.0],[2194],[17481.0]
29725,[5.0],[471],[16591.0]
29726,"[4.0, 5.0]","[3212, 4748]","[17047.0, 17484.0]"
29727,[5.0],[5191],[16668.0]
29728,"[5.0, 2.0]","[6613, 7247]","[16560.0, 17224.0]"
29729,"[5.0, 5.0]","[4274, 7461]","[16616.0, 16684.0]"
